,SourceFile,Directory,Date,FileName,Rings_visible,Rings_comb,Flag,comments,Molt,Score
320,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2072.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2072.JPG,1,RWLY,0,,1,5
321,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2092.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2092.JPG,1,RLYY,0,,1,6
322,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2102.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2102.JPG,1,RBRL,0,,1,5
323,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2111.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2111.JPG,1,RBRL,0,,1,5
324,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2118.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2118.JPG,1,RRWW,0,,1,6
325,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2161.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2161.JPG,1,RBBY,0,,1,4
328,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2167.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2167.JPG,1,RRWY,0,,1,6
329,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2179.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2179.JPG,1,RRYY,1,,1,5
330,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2262.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2262.JPG,1,RLYR,0,METAL ON LEFT,0,
319,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2067.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2067.JPG,1,RRWW,0,,0,
326,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14/IMG_2162.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_05 Hatch Nest 14,05/10/2021,IMG_2162.JPG,1,RRWY,0,,0,
332,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2328_1.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2328_1.JPG,1,RRYY,1,,1,5
333,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2329.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2329.JPG,1,RRYY,1,,1,5
335,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2353.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2353.JPG,1,RLBY,1,,1,5
336,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2366.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2366.JPG,1,RRYY,1,,1,5
337,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2375_1.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2375_1.JPG,1,RLYL,1,"METAL ON LEFT TARSUS, FLAG ON RIGHT TIBIA",1,5
338,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2399.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2399.JPG,1,RLBY,1,,1,5
339,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2411_1.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2411_1.JPG,1,RGGL,0,,1,5
340,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2413_1.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2413_1.JPG,1,RGGL,0,,1,5
341,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2417_1.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2417_1.JPG,1,RGGL,0,,1,5
342,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2430.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2430.JPG,1,RBBR,0,,1,6
343,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2548.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2548.JPG,1,RWBY,0,,1,5
334,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2332_1.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2332_1.JPG,1,RRYY,1,,0,
331,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage/IMG_2300.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_06 chicks N 9 Real Mr Cleavage,06/10/2021,IMG_2300.JPG,1,RWBL,0,,0,
344,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_07 South Bay evening/IMG_2624.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_07 South Bay evening,07/10/2021,IMG_2624.JPG,1,RGGL,0,,1,5
345,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_07 South Bay evening/IMG_2634.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_07 South Bay evening,07/10/2021,IMG_2634.JPG,1,RROB,0,,0,
348,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_08 Bird training with Luke/IMG_2859.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_08 Bird training with Luke,08/10/2021,IMG_2859.JPG,1,RBRL,0,,1,5
349,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_08 Bird training with Luke/IMG_2866.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_08 Bird training with Luke,08/10/2021,IMG_2866.JPG,1,RBRL,0,,1,5
347,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_08 Bird training with Luke/IMG_2849.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_08 Bird training with Luke,08/10/2021,IMG_2849.JPG,1,RRRW,0,,0,
346,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_08 Bird training with Luke/IMG_2814.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_08 Bird training with Luke,08/10/2021,IMG_2814.JPG,1,RRWW,0,,0,
350,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_09 Clarence Reserve dots/IMG_3228.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_09 Clarence Reserve dots,09/10/2021,IMG_3228.JPG,1,RWBG,0,,1,7
351,"E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest/IMG_3298.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest",11/10/2021,IMG_3298.JPG,1,RRBB,0,,1,4
353,"E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest/IMG_3308.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest",11/10/2021,IMG_3308.JPG,1,RRBB,0,,1,4
354,"E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest/IMG_3320.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest",11/10/2021,IMG_3320.JPG,1,RRBB,0,,1,4
355,"E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest/IMG_3351.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest",11/10/2021,IMG_3351.JPG,1,RWBY,0,,1,5
356,"E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest/IMG_3363.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest",11/10/2021,IMG_3363.JPG,1,RBBR,0,,1,6
357,"E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest/IMG_3392.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest",11/10/2021,IMG_3392.JPG,1,RGGL,0,,1,5
352,"E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest/IMG_3302.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_11 Loss Nest 24, Pics Ms Xmas on nest",11/10/2021,IMG_3302.JPG,1,RWBY,0,,0,
358,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_13 Gooch chick/IMG_3975.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_13 Gooch chick,13/10/2021,IMG_3975.JPG,1,RRLY,0,,1,5
359,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_13 Gooch chick/IMG_3994.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_13 Gooch chick,13/10/2021,IMG_3994.JPG,1,RRLY,0,,1,5
360,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day/IMG_4265.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day,14/10/2021,IMG_4265.JPG,1,RRLB,0,,1,5
361,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day/IMG_4269.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day,14/10/2021,IMG_4269.JPG,1,RRGY,0,,1,6
362,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day/IMG_4282.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day,14/10/2021,IMG_4282.JPG,1,RRBW,0,,1,6
363,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day/IMG_4286.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day,14/10/2021,IMG_4286.JPG,1,RRLL,0,RRLL?,1,4
365,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day/IMG_4359.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day,14/10/2021,IMG_4359.JPG,1,RWLY,0,,1,5
366,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day/IMG_4364.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day,14/10/2021,IMG_4364.JPG,1,RWLY,0,,1,5
367,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day/IMG_4387.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day,14/10/2021,IMG_4387.JPG,1,RROW,0,,1,5
368,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day/IMG_4421.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day,14/10/2021,IMG_4421.JPG,1,RROW,0,,1,5
364,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day/IMG_4300.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_14 Luke last day,14/10/2021,IMG_4300.JPG,1,RRWW,0,,0,
369,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5319.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5319.JPG,1,RRGG,0,,1,6
371,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5325.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5325.JPG,1,RRGG,0,,1,6
372,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5326.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5326.JPG,1,RRRG,0,,1,6
373,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5377.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5377.JPG,1,RRRG,0,,1,6
374,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5406.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5406.JPG,1,RRRG,0,,1,6
376,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5547.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5547.JPG,1,RRRB,0,,1,5
377,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5554.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5554.JPG,1,RRWY,0,,1,6
378,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5568.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5568.JPG,1,RWLY,0,,1,5
379,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5570.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5570.JPG,1,RRWW,0,,1,6
380,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5600.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5600.JPG,1,RRRB,0,,1,5
381,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5604.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5604.JPG,1,RWBL,0,,1,4
382,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5607.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5607.JPG,1,RROO,0,,1,5
383,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5634.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5634.JPG,1,RYBB,1,,1,6
384,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5644.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5644.JPG,1,RYBB,1,,1,6
385,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5655.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5655.JPG,1,RWBL,0,,1,4
370,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5322.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5322.JPG,1,RRRG,0,,0,
375,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col/IMG_5541.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_17 Ob with Em and Col,17/10/2021,IMG_5541.JPG,1,RRWW,0,,0,
386,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob/IMG_5732.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob,18/10/2021,IMG_5732.JPG,1,RWBY,0,,1,5
387,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob/IMG_5804.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob,18/10/2021,IMG_5804.JPG,1,RWBB,0,,1,5
388,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob/IMG_5844.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob,18/10/2021,IMG_5844.JPG,1,RWRR,0,,1,5
389,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob/IMG_5855.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob,18/10/2021,IMG_5855.JPG,1,RRGB,0,,1,6
390,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob/IMG_5857.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob,18/10/2021,IMG_5857.JPG,1,RRGB,0,,1,6
391,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob/IMG_5907.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob,18/10/2021,IMG_5907.JPG,1,RBBR,0,,1,6
392,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob/IMG_5967.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_18 Dotterel ob,18/10/2021,IMG_5967.JPG,1,RGGL,0,,1,5
393,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Big chick gooch/IMG_6170.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Big chick gooch,19/10/2021,IMG_6170.JPG,1,RRGW,0,chick,0,
394,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Big chick gooch/IMG_6193.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Big chick gooch,19/10/2021,IMG_6193.JPG,1,RRLY,0,,0,
396,"E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Dots, pony, Pohowera cone nest/IMG_6034.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Dots, pony, Pohowera cone nest",19/10/2021,IMG_6034.JPG,1,RRBG,0,,1,5
397,"E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Dots, pony, Pohowera cone nest/IMG_6043.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Dots, pony, Pohowera cone nest",19/10/2021,IMG_6043.JPG,1,RYBB,1,,1,6
398,"E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Dots, pony, Pohowera cone nest/IMG_6050.JPG","E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Dots, pony, Pohowera cone nest",19/10/2021,IMG_6050.JPG,1,RRBB,0,,1,4
395,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Big chick gooch/IMG_6331.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_19 Big chick gooch,19/10/2021,IMG_6331.JPG,1,RRLY,0,,1,5
399,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_21 Big chick at Gooches/IMG_6566.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_21 Big chick at Gooches,21/10/2021,IMG_6566.JPG,1,RRLY,0,,1,5
400,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_21 Big chick at Gooches/IMG_6601.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_21 Big chick at Gooches,21/10/2021,IMG_6601.JPG,1,RRLY,0,,1,5
416,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8647.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8647.JPG,1,RRGW,0,chick,0,
401,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8400.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8400.JPG,1,RWBY,0,,1,5
402,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8410.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8410.JPG,1,RBBR,0,,1,6
403,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8411.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8411.JPG,1,RGGL,0,,1,5
404,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8419.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8419.JPG,1,RROW,0,,1,5
405,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8422.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8422.JPG,1,RYLR,0,,1,4
406,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8499.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8499.JPG,1,RRBB,0,,1,4
407,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8508.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8508.JPG,1,RLYR,0,METAL ON LEFT,1,4
408,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8518.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8518.JPG,1,RRRB,0,,1,5
409,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8553.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8553.JPG,1,RBRL,0,,1,5
410,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8559.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8559.JPG,1,RRRB,0,,1,5
411,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8565.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8565.JPG,1,RBRL,0,,1,5
412,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8604.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8604.JPG,1,RRBG,0,,1,5
413,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8615.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8615.JPG,1,RRGO,0,,1,6
414,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8621.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8621.JPG,1,RRGO,0,,1,6
415,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB/IMG_8633.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_27 Ob SB,27/10/2021,IMG_8633.JPG,1,RRLY,0,,1,5
422,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_28 Ob N9 and WT to caves/IMG_8693.JPG,E:/Kaikoura_photos/Ailsa/2021to2022/October_2021/2021_10_28 Ob N9 and WT to caves,28/10/2021,IMG_8693.JPG,1,RBBL,0,,0,
